timestamp,equipment_id,temperature,vibration,pressure,rpm,failure
2024-01-08 15:00:00,EQ-002,72.13,5.31,94.1,3117.49,0
2024-01-08 16:00:00,EQ-002,65.79,4.88,110.46,3052.52,0
2024-01-08 17:00:00,EQ-002,68.08,5.24,93.26,3068.27,0
2024-01-08 18:00:00,EQ-002,70.94,4.54,99.79,3137.12,0
2024-01-08 19:00:00,EQ-002,70.59,4.99,99.27,3118.41,0
2024-01-08 20:00:00,EQ-002,69.5,5.09,98.48,3090.78,0
2024-01-08 21:00:00,EQ-002,67.77,4.84,96.91,3044.21,0
2024-01-08 22:00:00,EQ-002,70.26,4.97,104.88,3078.36,0
2024-01-08 23:00:00,EQ-002,70.56,5.14,103.19,3058.63,0
2024-01-09 00:00:00,EQ-002,70.04,5.04,101.0,2995.59,0
2024-01-09 01:00:00,EQ-002,70.07,5.97,99.17,3063.51,0
2024-01-09 02:00:00,EQ-002,70.49,5.02,106.93,3037.02,0
2024-01-09 03:00:00,EQ-002,71.21,5.16,100.26,3116.85,0
2024-01-09 04:00:00,EQ-002,71.8,5.3,95.25,3140.92,0
2024-01-09 05:00:00,EQ-002,69.62,4.9,101.34,3092.4,0
2024-01-09 06:00:00,EQ-002,72.13,4.82,95.37,3080.24,0
2024-01-09 07:00:00,EQ-002,70.1,5.47,103.98,3057.38,0
2024-01-09 08:00:00,EQ-002,74.72,4.99,107.35,3092.33,0
2024-01-09 09:00:00,EQ-002,70.81,5.28,107.06,3152.78,0
2024-01-09 10:00:00,EQ-002,71.49,4.7,98.11,3116.54,0
2024-01-09 11:00:00,EQ-002,71.61,4.75,106.29,3172.54,0
2024-01-09 12:00:00,EQ-002,67.91,4.44,100.27,3115.29,0
2024-01-09 13:00:00,EQ-002,68.7,5.54,103.09,3101.88,0
2024-01-09 14:00:00,EQ-002,66.87,4.2,102.37,2993.28,0
2024-01-09 15:00:00,EQ-002,71.77,4.78,117.18,3215.31,0
2024-01-09 16:00:00,EQ-002,69.38,4.81,105.95,3185.07,0
2024-01-09 17:00:00,EQ-002,66.47,3.97,97.86,3129.05,0
2024-01-09 18:00:00,EQ-002,70.74,5.39,94.97,2984.1,0
2024-01-09 19:00:00,EQ-002,71.46,4.45,90.88,3107.16,0
2024-01-09 20:00:00,EQ-002,71.33,4.8,98.68,3091.94,0
2024-01-09 21:00:00,EQ-002,69.0,4.19,97.4,3125.98,0
2024-01-09 22:00:00,EQ-002,70.39,4.94,95.99,3090.84,0
2024-01-09 23:00:00,EQ-002,65.39,4.95,108.11,3026.2,0
2024-01-10 00:00:00,EQ-002,68.57,5.02,107.23,3077.5,0
2024-01-10 01:00:00,EQ-002,68.36,3.88,101.49,3202.02,0
2024-01-10 02:00:00,EQ-002,70.3,4.85,102.58,3099.36,0
2024-01-10 03:00:00,EQ-002,68.12,5.27,102.1,3100.79,0
2024-01-10 04:00:00,EQ-002,67.79,5.51,104.29,3072.27,0
2024-01-10 05:00:00,EQ-002,71.75,4.61,97.06,3061.93,0
2024-01-10 06:00:00,EQ-002,66.2,5.1,91.81,3038.49,0
2024-01-10 07:00:00,EQ-002,65.59,4.82,100.22,3083.58,0
2024-01-10 08:00:00,EQ-002,67.66,4.27,103.29,3072.38,0
2024-01-10 09:00:00,EQ-002,70.38,4.42,101.87,3165.08,0
2024-01-10 10:00:00,EQ-002,70.92,4.65,102.26,3087.88,0
2024-01-10 11:00:00,EQ-002,69.76,4.7,100.15,3110.52,0
2024-01-10 12:00:00,EQ-002,67.76,4.35,94.03,3019.9,0
2024-01-10 13:00:00,EQ-002,67.31,4.94,96.51,3125.59,0
2024-01-10 14:00:00,EQ-002,69.81,3.88,104.24,3140.45,0
2024-01-10 15:00:00,EQ-002,67.76,5.07,96.69,3104.8,0
2024-01-10 16:00:00,EQ-002,67.22,3.96,99.06,3093.73,0
2024-01-10 17:00:00,EQ-002,68.95,4.27,98.97,3113.38,0
2024-01-10 18:00:00,EQ-002,69.66,4.95,97.62,3158.5,0
2024-01-10 19:00:00,EQ-002,67.39,5.1,106.88,3123.96,0
2024-01-10 20:00:00,EQ-002,69.34,4.6,106.15,3028.76,0
2024-01-10 21:00:00,EQ-002,67.81,4.66,107.16,3118.9,0
2024-01-10 22:00:00,EQ-002,67.81,4.7,97.9,3064.42,0
2024-01-10 23:00:00,EQ-002,71.7,4.17,109.01,3141.32,0
2024-01-11 00:00:00,EQ-002,71.93,4.63,100.22,3028.25,0
2024-01-11 01:00:00,EQ-002,68.7,5.11,107.45,3044.55,0
2024-01-11 02:00:00,EQ-002,69.01,4.78,93.99,3129.48,0
2024-01-11 03:00:00,EQ-002,68.3,4.76,98.71,3060.44,0
2024-01-11 04:00:00,EQ-002,69.73,4.75,99.11,3063.49,0
2024-01-11 05:00:00,EQ-002,70.38,5.69,101.67,3149.72,0
2024-01-11 06:00:00,EQ-002,66.96,4.94,95.48,3026.07,0
2024-01-11 07:00:00,EQ-002,68.27,5.46,105.72,3112.06,0
2024-01-11 08:00:00,EQ-002,66.68,4.76,102.48,3108.69,0
2024-01-11 09:00:00,EQ-002,66.06,4.41,100.65,3126.73,0
2024-01-11 10:00:00,EQ-002,65.35,4.78,101.68,3142.39,0
2024-01-11 11:00:00,EQ-002,71.13,5.15,96.97,3004.51,0
2024-01-11 12:00:00,EQ-002,68.96,5.36,107.94,3135.44,0
2024-01-11 13:00:00,EQ-002,70.6,5.05,98.19,3093.41,0
2024-01-11 14:00:00,EQ-002,73.08,4.39,109.04,3083.81,0
2024-01-11 15:00:00,EQ-002,72.4,4.16,103.9,3063.07,0
2024-01-11 16:00:00,EQ-002,66.91,4.97,106.02,3057.66,0
2024-01-11 17:00:00,EQ-002,66.75,4.81,100.53,3127.33,0
2024-01-11 18:00:00,EQ-002,71.64,4.83,110.25,3111.12,0
2024-01-11 19:00:00,EQ-002,69.05,4.05,99.66,3083.09,0
2024-01-11 20:00:00,EQ-002,71.67,5.09,95.07,3108.52,0
2024-01-11 21:00:00,EQ-002,71.09,5.62,105.41,3137.95,0
2024-01-11 22:00:00,EQ-002,69.87,5.05,107.22,3033.27,0
2024-01-11 23:00:00,EQ-002,69.05,4.47,102.86,3161.42,0
2024-01-12 00:00:00,EQ-002,68.55,3.66,98.91,3145.59,0
2024-01-12 01:00:00,EQ-002,70.82,5.07,99.57,3035.96,0
2024-01-12 02:00:00,EQ-002,70.78,4.44,111.89,3128.44,0
2024-01-12 03:00:00,EQ-002,68.58,4.55,100.5,3087.94,0
2024-01-12 04:00:00,EQ-002,71.98,4.95,97.31,3194.43,0
2024-01-12 05:00:00,EQ-002,69.84,5.24,97.93,3118.07,0
2024-01-12 06:00:00,EQ-002,70.37,3.92,111.05,3164.44,0
2024-01-12 07:00:00,EQ-002,68.95,4.31,102.71,3104.25,0
2024-01-12 08:00:00,EQ-002,70.46,4.96,103.5,3172.28,0
2024-01-12 09:00:00,EQ-002,70.88,4.34,107.78,3181.94,0
2024-01-12 10:00:00,EQ-002,76.05,4.3,102.18,2995.81,0
2024-01-12 11:00:00,EQ-002,70.85,4.59,110.59,3061.18,0
2024-01-12 12:00:00,EQ-002,66.37,4.62,91.09,3137.47,0
2024-01-12 13:00:00,EQ-002,65.62,4.87,90.58,3083.9,0
2024-01-12 14:00:00,EQ-002,73.03,5.04,96.65,3098.35,0
2024-01-12 15:00:00,EQ-002,69.78,5.1,94.13,3129.54,0
2024-01-12 16:00:00,EQ-002,64.34,4.55,98.53,3131.58,0
2024-01-12 17:00:00,EQ-002,69.79,4.16,96.04,3109.85,0
2024-01-12 18:00:00,EQ-002,69.59,4.57,98.56,3134.72,0
2024-01-12 19:00:00,EQ-002,68.71,4.82,111.82,3028.73,0
2024-01-12 20:00:00,EQ-002,66.04,5.25,97.58,3084.0,0
2024-01-12 21:00:00,EQ-002,68.18,4.73,108.96,3140.02,0
2024-01-12 22:00:00,EQ-002,71.47,4.15,95.21,2957.96,0
2024-01-12 23:00:00,EQ-002,68.13,5.34,103.55,3088.84,0
2024-01-13 00:00:00,EQ-002,69.7,4.52,101.99,3138.21,0
2024-01-13 01:00:00,EQ-002,66.51,5.01,105.63,3079.16,0
2024-01-13 02:00:00,EQ-002,71.15,6.27,100.45,3119.58,0
2024-01-13 03:00:00,EQ-002,68.27,4.95,103.27,3109.65,0
2024-01-13 04:00:00,EQ-002,67.71,4.96,108.28,3122.34,0
2024-01-13 05:00:00,EQ-002,71.67,4.74,104.72,3113.87,0
2024-01-13 06:00:00,EQ-002,67.84,5.02,96.01,3068.27,0
2024-01-13 07:00:00,EQ-002,70.12,5.01,95.02,3152.61,0
2024-01-13 08:00:00,EQ-002,70.89,4.51,93.28,3092.67,0
2024-01-13 09:00:00,EQ-002,68.85,4.92,99.15,2999.54,0
2024-01-13 10:00:00,EQ-002,68.97,4.71,104.14,3065.0,0
2024-01-13 11:00:00,EQ-002,73.1,3.9,107.52,3088.7,0
2024-01-13 12:00:00,EQ-002,71.46,4.9,106.67,3080.54,0
2024-01-13 13:00:00,EQ-002,67.55,5.57,100.4,3110.99,0
2024-01-13 14:00:00,EQ-002,72.21,4.34,103.95,3070.42,0
2024-01-13 15:00:00,EQ-002,69.48,4.9,93.47,3060.97,0
2024-01-13 16:00:00,EQ-002,72.45,5.3,100.66,3112.07,0
2024-01-13 17:00:00,EQ-002,69.16,5.54,99.97,3111.5,0
2024-01-13 18:00:00,EQ-002,72.04,4.47,108.76,3023.39,0
2024-01-13 19:00:00,EQ-002,73.0,4.67,99.76,3005.41,0
2024-01-13 20:00:00,EQ-002,68.84,4.34,97.93,3093.05,0
2024-01-13 21:00:00,EQ-002,71.66,4.96,102.51,3045.14,0
2024-01-13 22:00:00,EQ-002,67.98,5.76,97.29,3182.72,0
2024-01-13 23:00:00,EQ-002,69.26,4.86,106.32,3163.51,0
2024-01-14 00:00:00,EQ-002,69.52,4.67,100.69,3116.81,0
2024-01-14 01:00:00,EQ-002,71.53,4.86,104.06,3181.83,0
2024-01-14 02:00:00,EQ-002,70.51,5.02,93.37,2968.38,0
2024-01-14 03:00:00,EQ-002,70.52,4.81,98.4,3112.09,0
2024-01-14 04:00:00,EQ-002,69.62,5.42,101.4,3062.57,0
2024-01-14 05:00:00,EQ-002,71.73,4.75,103.6,3076.04,0
2024-01-14 06:00:00,EQ-002,68.45,4.9,101.03,3123.9,0
2024-01-14 07:00:00,EQ-002,69.21,3.94,98.81,3139.6,0
2024-01-14 08:00:00,EQ-002,69.15,4.74,105.9,3064.31,0
2024-01-14 09:00:00,EQ-002,66.66,4.78,98.55,3051.6,0
2024-01-14 10:00:00,EQ-002,69.39,5.11,100.92,3115.26,0
2024-01-14 11:00:00,EQ-002,73.37,4.69,102.36,3074.45,0
2024-01-14 12:00:00,EQ-002,68.05,4.57,98.58,3117.89,0
2024-01-14 13:00:00,EQ-002,74.44,4.5,98.89,3096.76,0
2024-01-14 14:00:00,EQ-002,70.54,4.99,107.39,2978.59,0
2024-01-14 15:00:00,EQ-002,64.97,4.61,106.46,3021.63,0
2024-01-14 16:00:00,EQ-002,63.73,5.15,102.19,3045.4,0
2024-01-14 17:00:00,EQ-002,67.77,4.38,101.52,3068.6,0
2024-01-14 18:00:00,EQ-002,70.73,3.43,96.68,3043.61,0
2024-01-14 19:00:00,EQ-002,69.23,4.59,104.96,3006.94,0
2024-01-14 20:00:00,EQ-002,69.84,5.14,110.25,3075.82,0
2024-01-14 21:00:00,EQ-002,70.39,3.96,89.01,3142.15,0
2024-01-14 22:00:00,EQ-002,69.73,5.45,94.1,3125.91,0
2024-01-14 23:00:00,EQ-002,73.48,5.07,102.35,3100.34,0
2024-01-15 00:00:00,EQ-002,66.6,5.54,97.91,3125.14,0
2024-01-15 01:00:00,EQ-002,66.62,4.27,108.14,3082.55,0
2024-01-15 02:00:00,EQ-002,72.65,4.82,91.76,3144.51,0
2024-01-15 03:00:00,EQ-002,68.57,5.21,101.1,3022.76,0
2024-01-15 04:00:00,EQ-002,70.07,5.96,103.43,3097.04,0
2024-01-15 05:00:00,EQ-002,71.9,4.97,102.02,3045.33,0
2024-01-15 06:00:00,EQ-002,70.21,5.38,96.79,3171.14,0
2024-01-15 07:00:00,EQ-002,69.56,4.42,105.96,3085.57,0
2024-01-15 08:00:00,EQ-002,71.26,4.71,100.67,3124.59,0
2024-01-15 09:00:00,EQ-002,70.33,3.86,95.36,3146.38,0
2024-01-15 10:00:00,EQ-002,69.48,4.6,94.18,3045.92,0
2024-01-15 11:00:00,EQ-002,65.7,4.81,97.98,3051.58,0
2024-01-15 12:00:00,EQ-002,69.61,5.04,111.44,3024.32,0
2024-01-15 13:00:00,EQ-002,72.06,5.35,97.07,3110.07,0
2024-01-15 14:00:00,EQ-002,68.83,4.95,108.51,3130.19,0
2024-01-15 15:00:00,EQ-002,70.76,4.64,93.55,3089.49,0
2024-01-15 16:00:00,EQ-002,72.16,4.1,95.69,3106.22,0
2024-01-15 17:00:00,EQ-002,67.78,4.46,98.85,3031.63,0
2024-01-15 18:00:00,EQ-002,67.8,5.21,94.43,3020.02,0
2024-01-15 19:00:00,EQ-002,68.49,5.23,99.98,3076.68,0
2024-01-15 20:00:00,EQ-002,69.83,3.99,103.44,3119.08,0
2024-01-15 21:00:00,EQ-002,68.93,5.36,95.33,3156.31,0
2024-01-15 22:00:00,EQ-002,70.05,4.69,100.87,3094.55,0
2024-01-15 23:00:00,EQ-002,72.19,4.32,97.16,3151.73,0
2024-01-16 00:00:00,EQ-002,68.55,5.31,109.47,3079.82,0
2024-01-16 01:00:00,EQ-002,71.11,4.28,104.74,3109.88,0
2024-01-16 02:00:00,EQ-002,70.69,4.54,92.66,3125.07,0
2024-01-16 03:00:00,EQ-002,65.62,4.7,105.68,3109.51,0
2024-01-16 04:00:00,EQ-002,73.64,5.37,97.7,3101.28,0
2024-01-16 05:00:00,EQ-002,69.65,4.07,96.27,3071.87,0
2024-01-16 06:00:00,EQ-002,65.67,4.88,99.72,3016.27,0
2024-01-16 07:00:00,EQ-002,70.55,5.22,102.1,3083.71,0
2024-01-16 08:00:00,EQ-002,70.93,5.2,102.51,3058.68,0
2024-01-16 09:00:00,EQ-002,70.3,5.46,97.99,3204.81,0
2024-01-16 10:00:00,EQ-002,68.69,4.88,97.61,3111.08,0
2024-01-16 11:00:00,EQ-002,66.26,4.59,95.51,3106.68,0
2024-01-16 12:00:00,EQ-002,71.73,5.18,89.11,3202.02,0
2024-01-16 13:00:00,EQ-002,70.34,4.47,101.75,3108.72,0
2024-01-16 14:00:00,EQ-002,68.41,4.96,97.93,3079.69,0
2024-01-16 15:00:00,EQ-002,68.37,4.14,101.7,3129.18,0
2024-01-16 16:00:00,EQ-002,70.78,5.27,102.59,3073.28,0
2024-01-16 17:00:00,EQ-002,71.42,4.18,96.47,3051.7,0
2024-01-16 18:00:00,EQ-002,71.91,5.33,103.41,3153.51,0
2024-01-16 19:00:00,EQ-002,67.99,5.03,100.34,3142.26,0
2024-01-16 20:00:00,EQ-002,69.51,4.67,103.67,3143.72,0
2024-01-16 21:00:00,EQ-002,68.41,4.83,95.68,2975.01,0
2024-01-16 22:00:00,EQ-002,70.15,5.16,102.28,3002.43,0
2024-01-16 23:00:00,EQ-002,69.04,3.75,107.82,3045.61,0
2024-01-17 00:00:00,EQ-002,72.26,5.33,96.47,3043.27,0
2024-01-17 01:00:00,EQ-002,70.45,4.44,101.48,3075.77,0
2024-01-17 02:00:00,EQ-002,66.18,3.74,102.1,3071.83,0
2024-01-17 03:00:00,EQ-002,68.64,5.21,106.84,3086.28,0
2024-01-17 04:00:00,EQ-002,69.06,5.11,94.18,3111.07,0
2024-01-17 05:00:00,EQ-002,70.85,5.2,91.29,3061.84,0
2024-01-17 06:00:00,EQ-002,67.99,4.91,103.37,3174.75,0
2024-01-17 07:00:00,EQ-002,68.76,4.61,106.72,3114.74,0
2024-01-17 08:00:00,EQ-002,72.28,5.0,95.18,3033.26,0
2024-01-17 09:00:00,EQ-002,66.64,5.19,106.91,3192.38,0
2024-01-17 10:00:00,EQ-002,71.43,5.44,98.07,3042.09,0
2024-01-17 11:00:00,EQ-002,71.45,5.07,101.51,3119.28,0
2024-01-17 12:00:00,EQ-002,70.39,5.5,107.44,3127.12,0
2024-01-17 13:00:00,EQ-002,71.44,5.12,98.66,3137.74,0
2024-01-17 14:00:00,EQ-002,66.96,5.39,95.0,3114.2,0
2024-01-17 15:00:00,EQ-002,68.05,5.14,100.8,3020.17,0
2024-01-17 16:00:00,EQ-002,70.59,4.57,105.37,3099.98,0
2024-01-17 17:00:00,EQ-002,70.54,4.38,98.02,3076.98,0
2024-01-17 18:00:00,EQ-002,71.46,5.7,96.94,3153.75,0
2024-01-17 19:00:00,EQ-002,65.41,4.26,96.18,3032.29,0
2024-01-17 20:00:00,EQ-002,66.58,5.07,99.9,3118.88,0
2024-01-17 21:00:00,EQ-002,71.13,4.99,104.26,3096.43,0
2024-01-17 22:00:00,EQ-002,67.37,5.39,98.02,3053.13,0
2024-01-17 23:00:00,EQ-002,69.39,4.4,98.88,3117.11,0
2024-01-18 00:00:00,EQ-002,70.44,4.41,98.53,3153.63,0
2024-01-18 01:00:00,EQ-002,70.74,5.9,106.87,3157.13,0
2024-01-18 02:00:00,EQ-002,66.97,5.24,100.7,3072.36,0
2024-01-18 03:00:00,EQ-002,70.08,5.33,103.47,3055.99,0
2024-01-18 04:00:00,EQ-002,71.23,4.54,102.05,3084.74,0
2024-01-18 05:00:00,EQ-002,69.31,5.24,95.77,3197.17,0
2024-01-18 06:00:00,EQ-002,66.1,4.56,102.82,3129.13,0
2024-01-18 07:00:00,EQ-002,69.54,4.83,103.02,3088.36,0
2024-01-18 08:00:00,EQ-002,72.53,5.28,105.33,3051.6,0
2024-01-18 09:00:00,EQ-002,69.59,4.71,95.94,3117.92,0
2024-01-18 10:00:00,EQ-002,68.67,5.19,95.62,3185.86,0
2024-01-18 11:00:00,EQ-002,67.95,4.97,104.93,3071.38,0
2024-01-18 12:00:00,EQ-002,71.45,4.25,108.23,3100.62,0
2024-01-18 13:00:00,EQ-002,68.55,4.71,105.01,3070.69,0
2024-01-18 14:00:00,EQ-002,68.25,4.75,95.08,3190.94,0
2024-01-18 15:00:00,EQ-002,68.61,5.28,102.02,3050.68,0
2024-01-18 16:00:00,EQ-002,69.73,5.25,100.03,3159.57,0
2024-01-18 17:00:00,EQ-002,71.79,5.32,98.67,3045.92,0
2024-01-18 18:00:00,EQ-002,68.52,4.96,103.7,2991.33,0
2024-01-18 19:00:00,EQ-002,69.73,4.94,99.58,3164.48,0
2024-01-18 20:00:00,EQ-002,70.59,5.52,99.89,3146.79,0
2024-01-18 21:00:00,EQ-002,73.02,5.52,95.51,3087.23,0
2024-01-18 22:00:00,EQ-002,69.05,5.1,104.4,3057.97,0
2024-01-18 23:00:00,EQ-002,69.88,3.85,108.18,3074.29,0
2024-01-19 00:00:00,EQ-002,69.86,4.71,106.7,2958.04,0
2024-01-19 01:00:00,EQ-002,69.71,4.81,98.7,3186.22,0
2024-01-19 02:00:00,EQ-002,67.97,5.25,102.75,3162.99,0
2024-01-19 03:00:00,EQ-002,68.41,4.49,106.45,3121.18,0
2024-01-19 04:00:00,EQ-002,66.66,4.59,102.9,3141.8,0
2024-01-19 05:00:00,EQ-002,68.39,3.4,103.59,3038.9,0
2024-01-19 06:00:00,EQ-002,65.71,3.44,105.04,3106.34,0
2024-01-19 07:00:00,EQ-002,69.29,5.55,104.16,3180.73,0
2024-01-19 08:00:00,EQ-002,66.96,4.84,92.89,3088.44,0
2024-01-19 09:00:00,EQ-002,69.25,5.17,101.2,3131.08,0
2024-01-19 10:00:00,EQ-002,71.15,5.94,99.39,3052.86,0
2024-01-19 11:00:00,EQ-002,70.24,4.46,108.38,3085.75,0
2024-01-19 12:00:00,EQ-002,68.61,4.62,104.56,3092.02,0
2024-01-19 13:00:00,EQ-002,68.46,5.69,96.69,3101.69,0
2024-01-19 14:00:00,EQ-002,71.05,4.04,103.37,3047.16,0
2024-01-19 15:00:00,EQ-002,71.39,4.38,104.43,3155.2,0
2024-01-19 16:00:00,EQ-002,71.47,4.99,99.81,3071.09,0
2024-01-19 17:00:00,EQ-002,72.69,4.51,95.78,3133.18,0
2024-01-19 18:00:00,EQ-002,68.15,4.38,93.75,3075.77,0
2024-01-19 19:00:00,EQ-002,69.58,4.98,105.73,3126.26,0
2024-01-19 20:00:00,EQ-002,69.36,4.76,103.52,3163.54,0
2024-01-19 21:00:00,EQ-002,70.0,4.63,96.0,3027.65,0
2024-01-19 22:00:00,EQ-002,71.08,5.15,103.86,3093.48,0
2024-01-19 23:00:00,EQ-002,72.56,4.62,105.75,3097.97,0
2024-01-20 00:00:00,EQ-002,68.53,5.16,103.02,3117.76,0
2024-01-20 01:00:00,EQ-002,69.91,4.84,112.91,3159.12,0
2024-01-20 02:00:00,EQ-002,71.19,4.92,106.0,3125.81,0
2024-01-20 03:00:00,EQ-002,69.8,4.71,100.56,2941.39,0
2024-01-20 04:00:00,EQ-002,70.17,4.62,108.93,3100.88,0
2024-01-20 05:00:00,EQ-002,67.37,4.84,95.74,3123.58,0
2024-01-20 06:00:00,EQ-002,70.33,5.34,97.01,3101.61,0
2024-01-20 07:00:00,EQ-002,67.02,5.21,103.56,3124.7,0
2024-01-20 08:00:00,EQ-002,69.75,5.07,108.99,3085.66,0
2024-01-20 09:00:00,EQ-002,70.02,4.32,96.63,3104.8,0
2024-01-20 10:00:00,EQ-002,71.95,4.73,99.79,3079.57,0
2024-01-20 11:00:00,EQ-002,68.68,5.01,93.48,3163.96,0
2024-01-20 12:00:00,EQ-002,68.41,5.22,94.62,3133.35,0
2024-01-20 13:00:00,EQ-002,71.09,5.05,96.0,3112.39,0
2024-01-20 14:00:00,EQ-002,67.38,4.73,106.12,3139.75,0
2024-01-20 15:00:00,EQ-002,69.78,4.37,104.2,3100.88,0
2024-01-20 16:00:00,EQ-002,65.1,5.25,100.85,3160.03,0
2024-01-20 17:00:00,EQ-002,67.55,3.27,102.36,3114.49,0
2024-01-20 18:00:00,EQ-002,66.36,4.37,114.75,3084.63,0
2024-01-20 19:00:00,EQ-002,71.21,4.53,90.52,3091.4,0
2024-01-20 20:00:00,EQ-002,69.21,4.66,100.4,3113.12,0
2024-01-20 21:00:00,EQ-002,69.45,4.23,103.4,3002.44,0
2024-01-20 22:00:00,EQ-002,65.64,5.23,103.5,3097.04,0
2024-01-20 23:00:00,EQ-002,66.95,4.51,99.66,3020.12,0
2024-01-21 00:00:00,EQ-002,68.27,5.19,108.11,3078.94,0
2024-01-21 01:00:00,EQ-002,71.26,3.9,104.27,3059.71,0
2024-01-21 02:00:00,EQ-002,70.36,4.74,107.57,3056.19,0
2024-01-21 03:00:00,EQ-002,71.0,4.72,100.18,3090.72,0
2024-01-21 04:00:00,EQ-002,68.05,4.85,100.66,3111.97,0
2024-01-21 05:00:00,EQ-002,69.91,5.26,105.59,3047.38,0
2024-01-21 06:00:00,EQ-002,71.48,4.27,103.91,3130.9,0
2024-01-21 07:00:00,EQ-002,65.92,4.91,98.63,3061.97,0
2024-01-21 08:00:00,EQ-002,72.45,4.53,96.94,3103.7,0
2024-01-21 09:00:00,EQ-002,71.12,4.79,106.8,3126.46,0
2024-01-21 10:00:00,EQ-002,65.39,4.6,98.16,3123.88,0
2024-01-21 11:00:00,EQ-002,64.5,6.13,103.62,3107.36,0
2024-01-21 12:00:00,EQ-002,72.11,6.03,105.32,3147.35,0
2024-01-21 13:00:00,EQ-002,70.01,4.79,98.59,3058.61,0
2024-01-21 14:00:00,EQ-002,68.37,4.18,100.59,3015.68,0
2024-01-21 15:00:00,EQ-002,70.13,4.84,101.7,3073.8,0
2024-01-21 16:00:00,EQ-002,75.9,5.54,94.75,3111.55,0
2024-01-21 17:00:00,EQ-002,68.53,4.35,94.27,3121.52,0
2024-01-21 18:00:00,EQ-002,68.38,5.34,105.94,3168.61,0
2024-01-21 19:00:00,EQ-002,68.04,5.1,104.13,3076.2,0
2024-01-21 20:00:00,EQ-002,68.2,5.66,102.11,3131.71,0
2024-01-21 21:00:00,EQ-002,68.1,4.25,98.12,3093.71,0
2024-01-21 22:00:00,EQ-002,67.62,4.86,92.53,3043.91,0
2024-01-21 23:00:00,EQ-002,71.09,5.16,99.01,3049.02,0
2024-01-22 00:00:00,EQ-002,67.69,4.67,104.19,3146.32,0
2024-01-22 01:00:00,EQ-002,68.75,4.28,102.31,3058.73,0
2024-01-22 02:00:00,EQ-002,68.71,5.52,105.1,3107.81,0
2024-01-22 03:00:00,EQ-002,67.2,4.97,106.28,3081.13,0
2024-01-22 04:00:00,EQ-002,72.45,5.51,109.29,3115.17,0
2024-01-22 05:00:00,EQ-002,70.92,5.57,103.21,3074.85,0
2024-01-22 06:00:00,EQ-002,68.85,4.98,94.52,3092.75,0
2024-01-22 07:00:00,EQ-002,71.94,3.76,108.64,3156.03,0
2024-01-22 08:00:00,EQ-002,68.83,5.13,100.98,3161.41,0
2024-01-22 09:00:00,EQ-002,71.71,4.16,103.91,3089.63,0
2024-01-22 10:00:00,EQ-002,69.91,4.5,109.71,3151.91,0
2024-01-22 11:00:00,EQ-002,68.27,4.19,99.04,3121.64,0
2024-01-22 12:00:00,EQ-002,70.23,5.49,104.92,3148.39,0
2024-01-22 13:00:00,EQ-002,70.4,4.17,99.99,3152.92,0
2024-01-22 14:00:00,EQ-002,69.64,5.11,99.38,3048.42,0
2024-01-22 15:00:00,EQ-002,69.5,5.01,97.69,3088.13,0
2024-01-22 16:00:00,EQ-002,67.87,5.42,99.5,3172.55,0
2024-01-22 17:00:00,EQ-002,72.8,4.82,95.93,2995.62,0
2024-01-22 18:00:00,EQ-002,66.8,4.17,107.86,3105.7,0
2024-01-22 19:00:00,EQ-002,70.52,3.75,94.98,3144.27,0
2024-01-22 20:00:00,EQ-002,70.32,4.79,103.79,3181.7,0
2024-01-22 21:00:00,EQ-002,69.3,4.89,101.93,3219.52,0
2024-01-22 22:00:00,EQ-002,65.55,5.2,100.4,3128.25,0
2024-01-22 23:00:00,EQ-002,68.43,4.84,104.53,3255.56,0
2024-01-23 00:00:00,EQ-002,71.36,4.44,98.85,3077.24,0
2024-01-23 01:00:00,EQ-002,66.15,4.69,104.63,3036.2,0
2024-01-23 02:00:00,EQ-002,71.84,5.1,97.3,3092.84,0
2024-01-23 03:00:00,EQ-002,72.94,5.23,101.01,3088.03,0
2024-01-23 04:00:00,EQ-002,69.9,4.6,90.45,3202.02,0
2024-01-23 05:00:00,EQ-002,70.06,5.06,100.68,3063.16,0
2024-01-23 06:00:00,EQ-002,69.37,4.06,112.35,3038.19,0
2024-01-23 07:00:00,EQ-002,67.68,4.64,107.41,3100.64,0
2024-01-23 08:00:00,EQ-002,67.27,5.49,104.62,3126.83,0
2024-01-23 09:00:00,EQ-002,71.18,6.06,111.89,3065.58,0
2024-01-23 10:00:00,EQ-002,72.99,5.05,103.46,3015.3,0
2024-01-23 11:00:00,EQ-002,69.4,4.45,105.11,3153.47,0
2024-01-23 12:00:00,EQ-002,65.6,4.85,106.58,3090.58,0
2024-01-23 13:00:00,EQ-002,71.2,5.04,102.68,3086.35,0
2024-01-23 14:00:00,EQ-002,67.31,4.3,104.52,3100.88,0
2024-01-23 15:00:00,EQ-002,69.47,4.65,99.44,3152.26,0
2024-01-23 16:00:00,EQ-002,69.07,4.19,104.69,3089.67,0
2024-01-23 17:00:00,EQ-002,69.81,5.66,100.87,3114.37,0
2024-01-23 18:00:00,EQ-002,67.39,4.75,104.02,3022.14,0
2024-01-23 19:00:00,EQ-002,70.15,4.91,101.18,3151.77,0
2024-01-23 20:00:00,EQ-002,70.41,5.6,96.0,3106.71,0
2024-01-23 21:00:00,EQ-002,69.91,4.33,105.75,3216.15,0
